gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,65,1,0,26.0,1654.85,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,1,65,1,1,103.9,6767.1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,1,0,65,1,1,105.85,6725.5,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,65,1,1,90.65,5931.0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,65,1,1,106.25,6979.8,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,65,1,0,67.05,4309.55,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0,1,0,65,1,0,76.15,4929.55,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,65,1,0,108.65,6937.95,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,65,0,0,59.95,3921.1,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,65,1,1,107.65,7082.85,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,65,1,0,24.75,1715.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,65,1,1,110.8,7245.9,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,65,1,1,104.25,6812.95,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,65,1,1,103.15,6792.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,65,1,1,82.5,5215.1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,65,1,1,100.15,6643.5,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,1,1,65,1,1,99.05,6416.7,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,65,1,1,95.5,6153.85,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0,65,1,1,111.05,7107.0,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,66,1,1,54.8,3465.7,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,66,1,0,20.0,1374.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,66,1,1,84.0,5714.25,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,1,1,66,1,0,79.4,5154.6,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,66,1,0,96.6,6424.25,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,1,0,66,0,0,45.55,3027.25,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,66,1,0,65.85,4097.05,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,0,1,66,1,1,79.5,5196.1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,1,66,1,0,19.95,1269.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,66,0,1,61.35,4193.4,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,66,1,1,58.2,3810.8,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,0,1,1,66,1,1,59.75,3996.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,0,66,0,1,62.5,4136.4,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,66,1,0,19.7,1253.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,66,1,1,49.4,3251.85,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,66,1,0,99.5,6710.5,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1,66,1,1,116.25,7862.25,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,66,1,1,105.0,7133.25,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,66,1,0,91.7,6075.9,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,66,1,1,104.55,6779.05,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,1,66,1,1,20.35,1359.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,66,0,0,29.45,1983.15,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,66,1,1,25.7,1714.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,66,1,1,106.05,6981.35,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,1,1,0,66,1,1,110.85,7491.75,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,66,1,0,89.0,5898.6,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,1,66,0,0,50.55,3364.55,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,66,1,0,68.75,4447.55,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,66,1,1,25.15,1683.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,66,1,1,92.15,6056.9,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,1,1,66,1,1,104.9,6891.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,66,1,1,67.45,4508.65,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,1,0,66,1,1,70.85,4738.85,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,0,66,1,0,115.8,7942.15,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,66,1,1,75.1,5013.0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,1,0,0,66,1,0,108.1,7238.6,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,66,1,0,95.3,6273.4,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,1,1,0,66,1,1,108.1,7181.95,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,66,1,1,90.05,5965.95,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,66,1,1,88.9,6000.1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,66,1,1,114.3,7383.7,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,66,1,1,102.45,6615.15,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,1,0,66,1,1,107.35,7051.95,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,66,1,1,74.25,4859.25,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,1,66,1,0,20.55,1357.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,66,1,1,100.8,6690.75,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1,66,1,1,99.5,6822.15,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,66,1,1,66.1,4428.45,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,0,1,1,66,1,1,103.15,7031.3,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,66,0,0,54.65,3632.0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,66,1,1,63.3,4189.7,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,0,0,0,66,1,0,25.45,1699.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,1,1,66,1,1,110.6,7210.85,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
0,1,0,0,66,1,1,102.85,6976.75,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,66,1,0,104.6,6819.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,66,1,1,103.1,6595.0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,66,1,0,85.25,5538.35,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
0,1,0,0,66,1,1,80.45,5224.35,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,1,66,1,0,65.7,4378.9,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,66,0,1,56.6,3789.2,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,66,1,1,74.6,4798.4,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0,0,1,0,66,1,1,90.55,6130.95,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,1,1,66,1,0,89.9,5958.85,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,1,66,1,1,25.3,1673.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,66,1,1,104.25,6860.6,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,66,1,0,25.1,1697.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,66,1,1,105.95,6975.25,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,66,1,1,100.05,6871.9,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
0,1,0,0,66,1,1,63.85,4174.35,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,66,1,1,61.15,4017.45,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,66,0,1,47.4,3177.25,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,66,1,1,105.2,6936.85,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,66,1,1,105.65,6844.5,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,66,1,0,19.35,1240.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,66,0,1,56.75,3708.4,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,0,1,66,1,1,90.95,5930.05,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,1,1,66,1,1,25.3,1672.35,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,1,66,1,1,108.45,7076.35,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0,66,1,1,102.4,6471.85,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
0,0,1,1,66,1,0,109.25,7082.5,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1,0,0,66,1,0,110.9,7432.05,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,0,66,1,0,63.85,4264.6,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,66,1,1,19.75,1344.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,66,1,1,85.9,5595.3,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,66,1,1,80.55,5265.1,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,0,66,1,0,66.9,4370.25,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,66,1,1,104.05,6890.0,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,1,1,66,1,0,79.85,5234.95,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,0,0,66,1,0,89.4,5976.9,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,67,1,0,65.55,4361.55,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,0,0,0,67,1,1,19.45,1195.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,0,0,67,1,0,20.5,1430.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,67,1,0,65.65,4322.85,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1,0,0,67,1,0,25.1,1672.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,67,1,1,88.8,5903.15,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,67,1,1,60.4,3953.7,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0,67,1,1,111.3,7567.2,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,67,1,1,111.2,7530.8,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,67,1,1,94.65,6079.0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,67,1,1,111.25,7511.65,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,1,0,67,1,1,100.9,6733.15,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,67,1,0,116.2,7752.3,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,0,67,1,0,25.6,1784.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,67,1,1,118.35,7804.15,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,0,67,0,1,50.95,3521.7,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,67,1,0,87.4,5918.8,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0,1,1,67,1,1,69.35,4653.25,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,0,0,67,1,0,54.9,3725.5,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,67,1,1,108.75,7156.2,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,67,1,0,19.95,1311.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,67,1,0,60.05,3994.05,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1,1,67,1,0,50.55,3431.75,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,1,67,1,1,24.9,1680.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,1,67,1,1,104.0,7039.05,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,67,0,0,43.9,3097.2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,0,0,67,1,1,64.55,4250.1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,67,1,0,50.55,3260.1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,67,1,0,104.6,6885.75,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,67,1,1,94.35,6341.45,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
0,0,1,1,67,1,0,26.3,1688.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,67,1,1,19.8,1311.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,67,1,0,102.9,6989.7,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,67,1,0,19.65,1335.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,67,1,1,79.7,5293.4,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,0,1,67,1,1,106.6,7244.7,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,67,1,0,24.65,1620.45,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,67,1,0,103.15,6895.5,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,67,1,1,109.7,7344.45,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,1,1,67,1,1,89.55,6373.1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,67,0,0,50.9,3281.65,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False
0,0,1,0,67,1,1,20.85,1327.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,1,0,67,1,0,83.85,5588.8,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,67,1,1,20.8,1411.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,67,1,1,92.45,6140.85,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,67,1,1,75.5,5229.45,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
0,0,0,0,67,1,0,60.5,3870.0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,67,1,0,74.0,4868.4,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,67,1,0,70.9,4677.1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,67,1,1,69.2,4671.65,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
0,0,1,0,67,1,1,25.25,1733.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0,67,1,1,105.4,7035.6,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,1,67,0,0,35.7,2545.7,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0,1,0,0,67,1,1,75.7,5060.85,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,67,1,0,86.15,5883.85,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,67,1,1,25.6,1790.35,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,67,1,1,72.35,4991.5,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
0,0,1,0,67,1,1,88.4,5798.3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,0,67,1,0,109.9,7332.4,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,67,1,0,106.7,7009.5,0,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,67,0,1,59.55,4103.9,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,67,1,0,94.1,6302.8,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,1,0,67,1,1,111.05,7321.05,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,1,67,1,1,19.25,1372.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,67,1,1,26.1,1759.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,67,1,1,105.7,6816.95,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,1,67,1,0,81.35,5398.6,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,1,67,1,1,105.4,6989.45,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,67,1,0,89.55,6038.55,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1,0,0,67,1,1,116.1,7839.85,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,67,0,0,36.15,2434.45,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,67,0,1,53.4,3579.15,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,1,1,67,1,1,19.4,1284.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,67,1,1,101.4,6841.05,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,1,1,0,67,1,1,107.05,7142.5,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,67,1,1,85.25,5714.2,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,1,1,67,1,1,112.35,7388.45,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,67,1,1,60.95,4119.4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,1,67,0,0,54.2,3623.95,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,1,67,1,1,111.3,7482.1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,0,67,1,0,24.85,1583.5,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,67,1,1,109.4,7281.6,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,1,0,67,1,1,20.05,1263.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,67,1,0,104.1,7040.85,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,1,1,67,1,1,105.65,6717.9,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,67,1,1,90.6,6056.15,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0,1,1,67,1,1,69.9,4615.9,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,1,1,67,1,0,84.8,5598.3,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,67,1,0,67.85,4627.65,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
0,0,1,0,67,1,0,75.1,5064.45,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
0,0,1,0,67,1,1,93.15,6368.2,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
0,0,1,1,67,1,1,54.2,3838.2,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,67,1,1,105.6,7112.15,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,67,0,1,49.35,3321.35,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0,1,1,67,1,1,100.25,6689.0,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False
0,1,0,0,67,1,1,105.05,7171.7,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False
